osm_id,name,highway,st_astext
331318672,Snowmobile Oakland,path,"LINESTRING(-69.7281538 44.58849240050227,-69.7285299 44.58850390050227,-69.7288947 44.58854980050227,-69.7295706 44.588572700502276,-69.7301719 44.58859560050227,-69.7325315 44.58872520050226,-69.7337224 44.58878630050226,-69.7356536 44.58882450050225,-69.7363295 44.58879400050224,-69.737448 44.58888790050226,-69.73863619999999 44.58909960050224,-69.7396769 44.589237100502224,-69.7413855 44.589568000502204,-69.74331399999998 44.589924800502175,-69.74489109999999 44.59019220050216,-69.7461786 44.59041380050214,-69.7473614 44.59063000050212,-69.7491397 44.59094090050211,-69.7510173 44.591376400502085,-69.753045 44.59172790050206,-69.7545256 44.59190360050204,-69.756092 44.59222450050203,-69.75710049999999 44.592385000502006,-69.7576048 44.59246900050199,-69.7579937 44.592540100502,-69.7582378 44.59257600050199,-69.75862669999998 44.592669900501974,-69.75895659999999 44.592713500501986,-69.7592678 44.592774600501976,-69.75943499999998 44.59278330050198,-69.7597962 44.59282270050197,-69.76013679999998 44.59285100050198,-69.7605981 44.59289690050197,-69.76117749999999 44.593072600501955,-69.7616201 44.59321240050194,-69.7618856 44.59341640050193,-69.7620143 44.59357680050192,-69.7623603 44.59365550050191,-69.76310869999999 44.59372200050191,-69.76354049999999 44.59408340050188,-69.7639777 44.59447830050185,-69.7643961 44.59473050050184,-69.7647529 44.59505360050183,-69.76511499999998 44.5953951005018,-69.7655227 44.59563960050178,-69.76584449999999 44.59580770050177,-69.7659196 44.59600630050175,-69.76614489999999 44.596059800501735,-69.76648829999999 44.59637300050173)"
1324493210,,footway,"LINESTRING(-69.6066811 44.57470870050324,-69.6064489 44.574839100503226,-69.6063954 44.57486120050323)"
1324493193,,footway,"LINESTRING(-69.60622299999999 44.57478510050322,-69.6063983 44.57481450050322,-69.6064489 44.574839100503226)"
1324493204,,footway,"LINESTRING(-69.6034246 44.577145000503066,-69.6036991 44.57737370050307,-69.60379259999999 44.577451500503045,-69.6040093 44.57763680050304,-69.60414999999999 44.57756540050304,-69.6043377 44.57735840050306,-69.6042252 44.577315500503055,-69.60411239999999 44.577308300503056,-69.6039243 44.57736190050305,-69.60379259999999 44.577451500503045)"
1324493200,,footway,"LINESTRING(-69.6039243 44.57736190050305,-69.6036991 44.57737370050307)"
1324493196,,footway,"LINESTRING(-69.6019049 44.57834980050298,-69.6021326 44.57855310050297,-69.6021132 44.57861990050295,-69.602167 44.57864250050295,-69.6022238 44.57866770050296)"
1324493203,,footway,"LINESTRING(-69.5988954 44.57975470050288,-69.5990888 44.57994820050287)"
1324493187,,footway,"LINESTRING(-69.6000226 44.57936280050291,-69.6001251 44.57942810050291,-69.6003165 44.579444200502905,-69.60038449999999 44.5794832005029)"
1324493186,,footway,"LINESTRING(-69.6007249 44.57905530050293,-69.6008216 44.579107200502925,-69.60080179999999 44.579149500502915,-69.60084049999999 44.57917380050293,-69.60080689999998 44.579247900502914)"
914387116,Ritas Lane,residential,"LINESTRING(-69.6023853 44.58222630050273,-69.6022208 44.58205100050273,-69.6021029 44.58194000050274,-69.60182889999999 44.581750100502745,-69.6016896 44.58168110050274,-69.60163219999998 44.58164490050276)"
11499026,Pleasant Street,residential,"LINESTRING(-69.597443 44.58270500050268,-69.597914 44.58279700050268,-69.59857 44.582933000502656,-69.598752 44.58297700050266,-69.598844 44.58300600050266,-69.5990368 44.583089800502655,-69.59924350000001 44.58321400050265,-69.5994912 44.583384700502634,-69.59959339999999 44.58347070050263)"
11497769,King Street,residential,"LINESTRING(-69.59971599999999 44.58197400050274,-69.59985499999999 44.581922000502736,-69.59994499999999 44.58189200050275,-69.600049 44.581873000502746,-69.60015199999998 44.58188500050274,-69.600237 44.58192100050273,-69.600463 44.58205000050272,-69.600834 44.58227500050271,-69.601197 44.58251300050271,-69.6013171 44.582588600502696,-69.6013625 44.58263810050268,-69.601396 44.58267460050268)"
1309456291,,footway,"LINESTRING(-69.6003055 44.58301380050268,-69.6005615 44.582904000502666,-69.60090039999999 44.582770700502664,-69.6011382 44.58267230050268,-69.60128009999998 44.58261180050268)"
1309456344,,footway,"LINESTRING(-69.60128009999998 44.58261180050268,-69.6013786 44.58256800050269)"
1309456343,,footway,"LINESTRING(-69.6013786 44.58256800050269,-69.60186099999999 44.5823670005027,-69.6022639 44.58219640050272)"
1309129582,,footway,"LINESTRING(-69.60186099999999 44.5823670005027,-69.601929 44.58245980050269)"
1309455105,Winter Street,residential,"LINESTRING(-69.6018936 44.58255720050269,-69.601859 44.582510500502686,-69.60182809999999 44.582468900502704)"
276318181,Snowmobile Oakland,path,"LINESTRING(-69.7550379 44.56141320050414,-69.7546061 44.56143390050414,-69.7543647 44.56143390050414,-69.75393019999999 44.56142240050414,-69.7529538 44.561353600504155,-69.7526481 44.56112050050416,-69.7523101 44.560860500504184,-69.7521224 44.56055860050421,-69.7519721 44.56020310050424,-69.7519078 44.55985150050426,-69.7516986 44.559668000504274,-69.75133379999998 44.55952660050428,-69.751067 44.559395900504285,-69.7509046 44.55931640050429,-69.75065249999999 44.5592170005043,-69.7504272 44.55914440050431,-69.75015359999999 44.559064100504315,-69.74978349999999 44.558995300504314,-69.74952059999998 44.55897620050432,-69.74927919999999 44.55897620050432,-69.749011 44.55891880050431,-69.74875349999999 44.558915000504314,-69.748319 44.55886920050432,-69.74801319999999 44.55886920050432,-69.7474929 44.55872390050433,-69.7472676 44.55858250050434,-69.74718709999999 44.55840280050434,-69.7468491 44.558295800504354,-69.7465219 44.55821940050436,-69.7463181 44.55824230050436,-69.74599619999998 44.558318700504365,-69.7458004 44.55829430050436,-69.7455295 44.55822320050436,-69.7453525 44.558314900504364,-69.74509499999999 44.55828050050436,-69.744757 44.558200300504375,-69.74443509999999 44.558207900504364,-69.74417759999999 44.55823080050436,-69.7440167 44.55845250050435,-69.74390409999998 44.55861310050434,-69.7437217 44.55875830050433,-69.7435886 44.55878060050433,-69.74353440000002 44.55879250050432,-69.74332469999999 44.55883860050432,-69.7431316 44.55885390050432,-69.7429814 44.55891120050432,-69.7429277 44.559354600504285,-69.7432174 44.55972920050427,-69.74357149999999 44.560134300504245,-69.7440114 44.5605089005042,-69.74396840000001 44.561021100504156,-69.7437029 44.56132150050414,-69.7436788 44.561617300504125,-69.74357149999999 44.562083600504096,-69.7434213 44.562290000504085,-69.74356069999999 44.56258050050407,-69.74380749999999 44.56279450050406,-69.7438826 44.563046800504026,-69.7437002 44.56322260050402,-69.7432603 44.56390290050398,-69.7429304 44.56434090050394,-69.7425522 44.56440740050394,-69.74228399999998 44.56459850050394,-69.74207209999999 44.56480720050391,-69.7420694 44.565080100503906,-69.7420694 44.56535530050388,-69.7418763 44.56559990050387,-69.7413184 44.56576800050385,-69.7408142 44.56598970050385,-69.74004169999999 44.56638720050382,-69.7395803 44.56663170050379,-69.7391726 44.566799900503774,-69.7385611 44.56692980050377,-69.7380354 44.56704450050376,-69.73756329999999 44.56722790050376,-69.7370805 44.567434300503734,-69.7368874 44.56759480050373,-69.73663259999998 44.56767360050372,-69.7363617 44.56793880050371,-69.73610689999998 44.568231500503686,-69.7357716 44.56842030050367,-69.73532369999998 44.56876660050365,-69.7348382 44.5693069005036,-69.7344949 44.569750300503586,-69.7346236 44.57010950050354,-69.73469869999998 44.570461100503515,-69.73499909999998 44.570896700503496,-69.73558919999999 44.57107250050347,-69.73575279999999 44.57137290050346,-69.7363295 44.571638100503456,-69.7367372 44.57186740050344,-69.7370296 44.57202250050342,-69.7377994 44.572364200503394,-69.73837869999998 44.57260110050339,-69.7390546 44.57297560050335,-69.7389581 44.5736558005033,-69.73903320000001 44.57413730050326,-69.73915119999998 44.57458820050325,-69.73911899999999 44.57497800050321,-69.73863619999999 44.57510020050321,-69.73814270000001 44.5752837005032,-69.7376062 44.57610140050314,-69.7373273 44.576880900503085,-69.7372629 44.57743110050305,-69.73730579999999 44.57828710050299,-69.73722 44.57892140050295,-69.7374238 44.57965500050289,-69.7379174 44.58005240050286,-69.73833579999999 44.580296900502844,-69.7387757 44.58075540050282,-69.7391405 44.58155780050276,-69.7390117 44.58213850050272,-69.7387864 44.582360100502704,-69.7386469 44.582841600502675,-69.7388508 44.583231300502646,-69.73860669999999 44.58341700050262,-69.7380676 44.583529300502626,-69.7375445 44.583615600502625,-69.736941 44.58361330050263,-69.73610689999998 44.583615600502625,-69.7355141 44.583705000502604,-69.73510639999999 44.58401070050259,-69.7346773 44.58467550050255,-69.7343903 44.58499110050253,-69.7343876 44.5854014005025,-69.73432319999999 44.585951600502455,-69.7338967 44.586557500502416,-69.73341389999999 44.586870800502396,-69.73293109999999 44.58731390050236,-69.7324242 44.587793000502316,-69.7319092 44.58806810050232,-69.7313299 44.588198000502295,-69.7307505 44.58826670050229,-69.7303884 44.588269000502294,-69.7302275 44.588429500502286,-69.7301719 44.58859560050227)"
11494230,Burrill Street,residential,"LINESTRING(-69.59883299999998 44.58221200050272,-69.59985899999998 44.58279490050268,-69.6002806 44.58303180050267,-69.600385 44.58307400050266,-69.6004912 44.583129900502655,-69.600633 44.583228000502636,-69.60071199999999 44.583273000502636,-69.600795 44.58331300050265,-69.601316 44.583508000502626,-69.601347 44.583518000502615,-69.60152219999999 44.58357220050262,-69.60176699999998 44.58365000050262,-69.60222 44.5837830005026,-69.602374 44.5838350005026,-69.603522 44.584260000502574,-69.604577 44.584642000502555,-69.60507299999999 44.58483400050253)"
11437458,Hussey Hill Road,residential,"LINESTRING(-69.71449699999998 44.565691000503854,-69.714817 44.56594000050385,-69.716194 44.56676300050378,-69.71756999999998 44.567448000503745,-69.71850299999998 44.56773600050371,-69.718754 44.5678140005037,-69.720193 44.5681110005037,-69.723033 44.56854000050366,-69.723315 44.56858300050366,-69.724286 44.56873000050364,-69.729636 44.56954100050359,-69.72998199999999 44.569594000503585,-69.731517 44.569936000503574,-69.731614 44.57021000050355,-69.731454 44.570462000503525,-69.729983 44.57151400050345,-69.72915200000001 44.57256700050337,-69.728801 44.57361900050331,-69.7286224 44.57446810050325,-69.72836439999999 44.57569450050316,-69.72803599999999 44.57725500050306,-69.72789900000001 44.57814000050299,-69.727813 44.57869500050297,-69.72785499999999 44.57970400050289,-69.727976 44.58258200050269,-69.72804499999998 44.58361600050261)"
1309447677,,footway,"LINESTRING(-69.6042953 44.58179380050275,-69.6042653 44.58181970050273,-69.6042244 44.581890000502746,-69.6038852 44.58219720050271,-69.60353930000001 44.58253900050269,-69.6032403 44.58285470050267,-69.6030462 44.58305740050266,-69.6026768 44.583427000502624,-69.60244229999999 44.58367540050261,-69.60233829999999 44.58377220050261)"
1185534938,South Greenridge Heights,residential,"LINESTRING(-69.7286224 44.57446810050325,-69.7255012 44.57404940050328,-69.724745 44.57429850050326,-69.7242002 44.57466340050323,-69.7241677 44.57532370050318,-69.7242683 44.575587400503174,-69.72452549999998 44.57626190050313,-69.72454169999999 44.5766326005031)"
1185535317,North Greenridge Heights,residential,"LINESTRING(-69.72836439999999 44.57569450050316,-69.7254143 44.575315200503205,-69.7242683 44.575587400503174)"
1309129575,,footway,"LINESTRING(-69.6027538 44.582117400502725,-69.602791 44.58217620050272)"
11493677,Winter Street,residential,"LINESTRING(-69.60359479999998 44.581533400502764,-69.6035664 44.581595000502745,-69.603505 44.58166500050275,-69.603386 44.58177900050275,-69.603242 44.581868000502745,-69.602875 44.58203000050274,-69.6023853 44.58222630050273,-69.602233 44.58229500050272,-69.60182809999999 44.582468900502704,-69.60173189999999 44.5825003005027,-69.6015992 44.582547900502696,-69.60155149999999 44.58257350050269,-69.60152309999998 44.58260380050269,-69.6015045 44.58264620050269)"
1339799765,,residential,"LINESTRING(-69.7100104 44.57139170050347,-69.7104722 44.57149220050346,-69.7109714 44.57172090050344,-69.7110732 44.57183000050343,-69.7113249 44.57240330050339,-69.7114064 44.572625300503375,-69.7116832 44.57286530050335,-69.71182989999998 44.573053900503346,-69.7117689 44.57336030050332,-69.7116328 44.57349560050332,-69.7115063 44.573631800503314,-69.71139129999999 44.5736489005033,-69.7112388 44.57361900050331,-69.7107539 44.57330670050334,-69.71052069999999 44.57324760050333,-69.71033049999998 44.57323220050335,-69.7099296 44.57322460050333,-69.7097181 44.573202200503346)"
1309129580,,footway,"LINESTRING(-69.601929 44.58245980050269,-69.6019421 44.5824868005027,-69.6024142 44.5823618005027,-69.60283649999998 44.58225030050271,-69.6028808 44.5822386005027,-69.60326959999999 44.58209850050271,-69.603492 44.58201110050274,-69.6037768 44.58187210050274,-69.6039966 44.58174500050274,-69.6041242 44.581661600502756,-69.6042516 44.58157260050276,-69.6043404 44.58151280050277)"
1339799764,,residential,"LINESTRING(-69.70913269999998 44.57014520050355,-69.7100163 44.57073530050351,-69.7100949 44.5709313005035,-69.7100423 44.57122600050347,-69.7100104 44.57139170050347,-69.7097166 44.57291600050336,-69.7097181 44.573202200503346,-69.70971910000002 44.57338560050332,-69.7097287 44.5736793005033)"
11499231,Winter Street,residential,"LINESTRING(-69.602082 44.58123590050279,-69.6022812 44.58140950050277,-69.6023143 44.581438300502775,-69.602593 44.58171700050275,-69.60270899999999 44.58183100050274,-69.602875 44.58203000050274)"
1339799769,,residential,"LINESTRING(-69.70646909999999 44.572350600503405,-69.7062374 44.5722265005034,-69.7061146 44.5721248005034,-69.70600639999999 44.57194050050343,-69.7059176 44.57133860050346,-69.705717 44.570635600503515,-69.70554020000002 44.57042180050352,-69.7054867 44.570300500503535,-69.7055516 44.57019010050354,-69.705811 44.56995970050356,-69.7060509 44.569952500503554,-69.7064652 44.57003550050356,-69.7067981 44.57007660050356,-69.70701589999999 44.570148900503554,-69.70749649999999 44.57038450050354,-69.70776419999999 44.570472900503525,-69.70825169999999 44.5707684005035)"
11499801,Winter Street,residential,"LINESTRING(-69.6032553 44.580983900502794,-69.60244470000002 44.58132240050278,-69.6023349 44.581374600502784,-69.6022812 44.58140950050277)"
11499418,Winter Street,residential,"LINESTRING(-69.60359479999998 44.581533400502764,-69.6035779 44.581446300502776,-69.60354159999999 44.58137360050278,-69.6035039 44.58132120050278,-69.603351 44.58111180050279,-69.6032553 44.580983900502794,-69.60308939999999 44.58076590050281)"
